 train         node      observed        predicted
     y             1   -7.609503E-03    1.778280E-01
     y             1    3.733003E-01    1.778280E-01
     y             1    6.089280E-01    1.778280E-01
     y             1    7.252858E-01    1.778280E-01
     y             1   -1.092995E-01    1.778280E-01
     y             1    4.678674E-01    1.778280E-01
     y             1   -1.704582E-01    1.778280E-01
     y             1    1.291107E-01    1.778280E-01
     y             1    8.089716E-02    1.778280E-01
     y             1    3.167223E-01    1.778280E-01
     y             1    5.382349E-01    1.778280E-01
     y             1   -4.306271E-01    1.778280E-01
     y             1    5.960824E-01    1.778280E-01
     y             1    3.378084E-01    1.778280E-01
     y             1    4.196123E-01    1.778280E-01
     y             1    4.938086E-01    1.778280E-01
     y             1    3.943015E-01    1.778280E-01
     y             1    5.044288E-01    1.778280E-01
     y             1    1.072844E-01    1.778280E-01
     y             1    1.061872E-02    1.778280E-01
     y             1   -9.718216E-02    1.778280E-01
     y             1    9.236817E-01    1.778280E-01
     y             1   -8.211512E-01    1.778280E-01
     y             1    2.919918E-01    1.778280E-01
     y             1    2.046746E-01    1.778280E-01
     y             1    5.433722E-01    1.778280E-01
     y             1    2.906875E-01    1.778280E-01
     y             1    7.091587E-02    1.778280E-01
     y             1    4.271333E-01    1.778280E-01
     y             1   -3.257994E-01    1.778280E-01
     y             1    4.307698E-01    1.778280E-01
     y             1   -3.609862E-01    1.778280E-01
     y             1    2.715742E-01    1.778280E-01
     y             1    1.947135E-01    1.778280E-01
     y             1   -2.420618E-01    1.778280E-01
     y             1   -2.643796E-01    1.778280E-01
     y             1   -4.612953E-01    1.778280E-01
     y             1   -8.281418E-02    1.778280E-01
     y             1   -2.221811E-01    1.778280E-01
     y             1    1.833339E-01    1.778280E-01
     y             1   -8.261683E-01    1.778280E-01
     y             1    1.703375E-01    1.778280E-01
     y             1    5.920283E-02    1.778280E-01
     y             1   -3.293907E-01    1.778280E-01
     y             1    6.062396E-01    1.778280E-01
     y             1    1.466294E-01    1.778280E-01
     y             1    5.467929E-01    1.778280E-01
     y             1   -4.506073E-01    1.778280E-01
     y             1    1.856450E-01    1.778280E-01
     y             1   -3.036245E-02    1.778280E-01
     y             1    4.968774E-01    1.778280E-01
     y             1   -5.324040E-01    1.778280E-01
     y             1   -3.057226E-01    1.778280E-01
     y             1   -8.273959E-02    1.778280E-01
     y             1   -3.147549E-01    1.778280E-01
     y             1    3.080250E-01    1.778280E-01
     y             1    3.983770E-01    1.778280E-01
     y             1   -3.360039E-01    1.778280E-01
     y             1    8.234143E-01    1.778280E-01
     y             1    4.252818E-01    1.778280E-01
     y             1   -2.227352E-01    1.778280E-01
     y             1    6.818222E-01    1.778280E-01
     y             1    3.905023E-02    1.778280E-01
     y             1    8.163310E-01    1.778280E-01
     y             1    5.718203E-01    1.778280E-01
     y             1    7.240705E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    5.139982E-01    1.778280E-01
     y             1    5.033892E-01    1.778280E-01
     y             1    7.775497E-01    1.778280E-01
     y             1    4.348770E-01    1.778280E-01
     y             1    1.842491E-01    1.778280E-01
     y             1    8.142355E-01    1.778280E-01
     y             1    4.768190E-01    1.778280E-01
     y             1    2.402928E-01    1.778280E-01
     y             1    4.123716E-01    1.778280E-01
     y             1    8.796299E-01    1.778280E-01
     y             1    4.278457E-01    1.778280E-01
     y             1    9.520377E-01    1.778280E-01
     y             1    1.032110E+00    1.778280E-01
     y             1    4.662507E-01    1.778280E-01
     y             1    6.542528E-01    1.778280E-01
     y             1    1.552382E-01    1.778280E-01
     y             1   -3.533912E-02    1.778280E-01
     y             1   -5.359364E-02    1.778280E-01
     y             1    6.143130E-01    1.778280E-01
     y             1    4.814585E-02    1.778280E-01
     y             1    2.541401E-02    1.778280E-01
     y             1    9.428955E-02    1.778280E-01
     y             1    6.978160E-02    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    4.447094E-01    1.778280E-01
     y             1    2.958394E-01    1.778280E-01
     y             1    2.408702E-01    1.778280E-01
     y             1    1.249500E-01    1.778280E-01
     y             1    3.052546E-01    1.778280E-01
     y             1    5.726487E-01    1.778280E-01
     y             1    2.628029E-01    1.778280E-01
     y             1   -2.994995E-01    1.778280E-01
     y             1    4.189824E-02    1.778280E-01
     y             1    6.591888E-01    1.778280E-01
     y             1    4.747787E-01    1.778280E-01
     y             1    5.450209E-01    1.778280E-01
     y             1    1.082930E+00    1.778280E-01
     y             1    2.413906E-01    1.778280E-01
     y             1   -8.078818E-01    1.778280E-01
     y             1    2.933917E-01    1.778280E-01
     y             1   -6.756975E-01    1.778280E-01
     y             1    8.948353E-01    1.778280E-01
     y             1    8.085918E-01    1.778280E-01
     y             1    3.403402E-01    1.778280E-01
     y             1   -2.849467E-01    1.778280E-01
     y             1    5.867843E-01    1.778280E-01
     y             1   -2.387039E-01    1.778280E-01
     y             1    3.425817E-01    1.778280E-01
     y             1    2.798533E-01    1.778280E-01
     y             1    8.832155E-02    1.778280E-01
     y             1    1.527644E-01    1.778280E-01
     y             1    8.307679E-01    1.778280E-01
     y             1   -7.476684E-02    1.778280E-01
     y             1   -1.913003E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    4.464832E-01    1.778280E-01
     y             1    3.009580E-01    1.778280E-01
     y             1   -9.447889E-02    1.778280E-01
     y             1    1.012264E+00    1.778280E-01
     y             1    6.085393E-01    1.778280E-01
     y             1    1.054375E+00    1.778280E-01
     y             1   -1.159229E-01    1.778280E-01
     y             1    2.743745E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    2.457124E-01    1.778280E-01
     y             1    2.854018E-01    1.778280E-01
     y             1    2.020743E-01    1.778280E-01
     y             1    9.274762E-02    1.778280E-01
     y             1    1.326987E-01    1.778280E-01
     y             1    5.764491E-01    1.778280E-01
     y             1   -8.018294E-01    1.778280E-01
     y             1    7.783284E-01    1.778280E-01
     y             1   -1.740862E-01    1.778280E-01
     y             1    9.360797E-01    1.778280E-01
     y             1    3.211782E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1   -2.460101E-01    1.778280E-01
     y             1    5.054086E-01    1.778280E-01
     y             1    2.508903E-02    1.778280E-01
     n             1              NA    1.778280E-01
     n             1              NA    1.778280E-01
     y             1   -3.475579E-01    1.778280E-01
     y             1    2.504954E-01    1.778280E-01
     y             1    3.994416E-02    1.778280E-01
     y             1    6.572237E-01    1.778280E-01
     y             1    4.545838E-01    1.778280E-01
     y             1    5.751094E-01    1.778280E-01
     y             1    5.698899E-01    1.778280E-01
     y             1   -4.339073E-02    1.778280E-01
     y             1   -9.938230E-02    1.778280E-01
     y             1    1.816294E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    3.676218E-01    1.778280E-01
     y             1    1.497621E-01    1.778280E-01
     y             1    6.681916E-01    1.778280E-01
     y             1   -2.215538E-01    1.778280E-01
     y             1   -2.687734E-01    1.778280E-01
     y             1    5.997244E-01    1.778280E-01
     y             1   -1.876654E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    2.924848E-01    1.778280E-01
     y             1    2.158941E-01    1.778280E-01
     y             1    6.978060E-01    1.778280E-01
     y             1    1.027597E-01    1.778280E-01
     y             1    5.379563E-01    1.778280E-01
     y             1   -1.765019E-01    1.778280E-01
     y             1   -2.356395E-02    1.778280E-01
     y             1   -2.672025E-01    1.778280E-01
     y             1    1.744975E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    4.807539E-01    1.778280E-01
     y             1    1.750811E-01    1.778280E-01
     y             1    4.084091E-01    1.778280E-01
     y             1    5.679131E-01    1.778280E-01
     y             1   -1.989603E-01    1.778280E-01
     y             1   -4.747347E-02    1.778280E-01
     y             1   -2.731977E-01    1.778280E-01
     y             1    2.322112E-01    1.778280E-01
     y             1   -3.170831E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    4.159059E-01    1.778280E-01
     y             1    4.754331E-01    1.778280E-01
     y             1    2.652519E-01    1.778280E-01
     y             1    9.519568E-02    1.778280E-01
     y             1   -1.481928E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1   -3.228401E-01    1.778280E-01
     y             1   -5.883141E-03    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    1.104146E+00    1.778280E-01
     y             1    7.111628E-02    1.778280E-01
     y             1   -1.681832E-01    1.778280E-01
     y             1    1.799385E-01    1.778280E-01
     y             1    6.147406E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    1.418143E-01    1.778280E-01
     y             1   -3.192809E-02    1.778280E-01
     y             1   -5.488427E-01    1.778280E-01
     y             1   -4.041777E-01    1.778280E-01
     y             1    3.594640E-01    1.778280E-01
     y             1    2.476520E-01    1.778280E-01
     y             1    5.021313E-01    1.778280E-01
     y             1   -2.298804E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    2.059903E-02    1.778280E-01
     y             1    8.713769E-01    1.778280E-01
     y             1    2.073099E-01    1.778280E-01
     y             1   -2.827416E-01    1.778280E-01
     y             1    1.447643E-01    1.778280E-01
     y             1    6.477573E-01    1.778280E-01
     y             1   -7.809810E-02    1.778280E-01
     y             1    5.370158E-01    1.778280E-01
     y             1    2.830833E-01    1.778280E-01
     y             1    1.407578E-01    1.778280E-01
     y             1    4.622494E-01    1.778280E-01
     y             1   -3.959800E-01    1.778280E-01
     y             1    5.959780E-01    1.778280E-01
     y             1    4.971732E-01    1.778280E-01
     y             1    4.336366E-01    1.778280E-01
     y             1    2.667607E-01    1.778280E-01
     y             1    5.923471E-01    1.778280E-01
     y             1   -2.214664E-01    1.778280E-01
     y             1    3.057632E-01    1.778280E-01
     y             1    5.101056E-01    1.778280E-01
     y             1   -8.236921E-02    1.778280E-01
     y             1    1.547595E-01    1.778280E-01
     y             1    1.742389E-03    1.778280E-01
     y             1    3.080553E-01    1.778280E-01
     y             1   -4.565725E-01    1.778280E-01
     y             1   -1.481704E-01    1.778280E-01
     y             1    1.373320E-01    1.778280E-01
     y             1    4.881796E-01    1.778280E-01
     y             1    9.043705E-01    1.778280E-01
     y             1    1.495927E-01    1.778280E-01
     y             1   -2.071889E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    2.303569E-01    1.778280E-01
     y             1    3.235343E-01    1.778280E-01
     y             1    2.054706E-01    1.778280E-01
     y             1    5.391139E-01    1.778280E-01
     y             1    2.869919E-01    1.778280E-01
     y             1    7.286883E-01    1.778280E-01
     y             1   -1.214107E-01    1.778280E-01
     y             1    2.202705E-01    1.778280E-01
     y             1    5.427418E-01    1.778280E-01
     y             1    7.270695E-01    1.778280E-01
     y             1    5.186143E-01    1.778280E-01
     y             1    6.100006E-02    1.778280E-01
     y             1    3.701897E-01    1.778280E-01
     y             1    9.695692E-01    1.778280E-01
     y             1    4.254845E-01    1.778280E-01
     y             1    7.110118E-01    1.778280E-01
     y             1    1.662562E-01    1.778280E-01
     y             1    4.322831E-01    1.778280E-01
     y             1    3.937203E-01    1.778280E-01
     y             1   -2.094167E-01    1.778280E-01
     y             1    3.988127E-02    1.778280E-01
     y             1    2.941065E-01    1.778280E-01
     y             1    1.170397E-01    1.778280E-01
     y             1   -3.825645E-01    1.778280E-01
     y             1    4.513950E-01    1.778280E-01
     y             1   -5.597443E-01    1.778280E-01
     y             1   -1.030795E-01    1.778280E-01
     y             1    6.715848E-01    1.778280E-01
     y             1    1.088101E-01    1.778280E-01
     y             1    3.486709E-01    1.778280E-01
     y             1    3.228881E-01    1.778280E-01
     y             1    9.231980E-02    1.778280E-01
     y             1   -4.495305E-01    1.778280E-01
     y             1    9.125153E-02    1.778280E-01
     y             1    6.138409E-02    1.778280E-01
     y             1    1.453828E-01    1.778280E-01
     y             1    4.535461E-01    1.778280E-01
     y             1   -1.381775E+00    1.778280E-01
     y             1    3.837926E-01    1.778280E-01
     y             1   -1.530314E-01    1.778280E-01
     y             1    6.333741E-01    1.778280E-01
     y             1   -1.740674E-01    1.778280E-01
     y             1    4.911481E-01    1.778280E-01
     y             1    6.590254E-01    1.778280E-01
     y             1    1.027104E-01    1.778280E-01
     y             1    3.463030E-01    1.778280E-01
     y             1   -6.005205E-01    1.778280E-01
     y             1   -5.203775E-02    1.778280E-01
     y             1    4.397088E-01    1.778280E-01
     y             1   -2.558534E-01    1.778280E-01
     y             1   -4.971497E-01    1.778280E-01
     y             1   -9.188558E-02    1.778280E-01
     y             1   -2.810411E-03    1.778280E-01
     y             1   -6.457447E-02    1.778280E-01
     y             1   -9.251699E-02    1.778280E-01
     y             1    5.038544E-01    1.778280E-01
     y             1    6.323006E-01    1.778280E-01
     y             1    1.291672E-01    1.778280E-01
     y             1    1.732039E-01    1.778280E-01
     y             1    3.113068E-02    1.778280E-01
     y             1    4.871153E-01    1.778280E-01
     y             1    6.203649E-01    1.778280E-01
     y             1    6.137895E-01    1.778280E-01
     y             1   -1.744088E-02    1.778280E-01
     y             1    2.667027E-02    1.778280E-01
     y             1   -5.756122E-01    1.778280E-01
     y             1    4.028070E-01    1.778280E-01
     y             1   -1.469240E-01    1.778280E-01
     y             1   -3.925943E-02    1.778280E-01
     y             1    7.450796E-01    1.778280E-01
     y             1    3.192276E-01    1.778280E-01
     y             1    2.425552E-01    1.778280E-01
     y             1    5.069127E-01    1.778280E-01
     y             1    7.052451E-01    1.778280E-01
     y             1    6.995952E-01    1.778280E-01
     y             1    8.024268E-02    1.778280E-01
     y             1   -4.762726E-02    1.778280E-01
     y             1   -4.104262E-02    1.778280E-01
     y             1    5.333025E-01    1.778280E-01
     y             1   -8.381910E-01    1.778280E-01
     y             1    7.249738E-01    1.778280E-01
     y             1   -3.681473E-01    1.778280E-01
     y             1    1.354099E-01    1.778280E-01
     y             1   -5.037033E-01    1.778280E-01
     y             1    6.944626E-03    1.778280E-01
     y             1    9.802819E-02    1.778280E-01
     y             1    1.805666E-01    1.778280E-01
     y             1    6.400037E-01    1.778280E-01
     y             1   -3.324051E-01    1.778280E-01
     y             1    6.717108E-02    1.778280E-01
     y             1    2.151722E-01    1.778280E-01
     y             1    5.063054E-01    1.778280E-01
     y             1    7.814249E-01    1.778280E-01
     y             1    2.231740E-01    1.778280E-01
     y             1   -1.712179E-01    1.778280E-01
     y             1    5.265717E-01    1.778280E-01
     y             1    2.024723E-01    1.778280E-01
     y             1   -7.806180E-02    1.778280E-01
     y             1   -5.282364E-01    1.778280E-01
     y             1   -1.162993E-01    1.778280E-01
     y             1    1.741435E-01    1.778280E-01
     y             1    4.090372E-01    1.778280E-01
     y             1    3.981033E-01    1.778280E-01
     y             1    6.827771E-01    1.778280E-01
     y             1    9.952221E-02    1.778280E-01
     y             1   -1.336832E-01    1.778280E-01
     y             1    1.027734E-01    1.778280E-01
     y             1    1.440912E-01    1.778280E-01
     y             1    7.953203E-02    1.778280E-01
     y             1   -2.442513E-01    1.778280E-01
     y             1   -1.003500E-01    1.778280E-01
     y             1   -3.418547E-01    1.778280E-01
     y             1    5.232453E-01    1.778280E-01
     y             1   -2.820221E-01    1.778280E-01
     y             1    4.100541E-01    1.778280E-01
     y             1    1.294746E-01    1.778280E-01
     y             1    1.076636E+00    1.778280E-01
     y             1    6.060114E-01    1.778280E-01
     y             1    2.321834E-01    1.778280E-01
     y             1    3.123372E-01    1.778280E-01
     y             1    1.321483E-01    1.778280E-01
     y             1   -2.833604E-01    1.778280E-01
     y             1   -6.816940E-02    1.778280E-01
     y             1    3.780455E-01    1.778280E-01
     y             1    7.363368E-01    1.778280E-01
     y             1   -3.070392E-02    1.778280E-01
     y             1   -8.850541E-01    1.778280E-01
     y             1    1.830031E-01    1.778280E-01
     y             1    8.337125E-01    1.778280E-01
     y             1    2.904574E-01    1.778280E-01
     y             1   -2.173907E-01    1.778280E-01
     y             1    1.044568E-01    1.778280E-01
     y             1    2.399020E-01    1.778280E-01
     y             1   -7.691764E-01    1.778280E-01
     y             1    9.737474E-01    1.778280E-01
     y             1    1.028980E-01    1.778280E-01
     y             1    7.208031E-01    1.778280E-01
     y             1   -3.606658E-01    1.778280E-01
     y             1    1.990034E-01    1.778280E-01
     y             1    8.708818E-01    1.778280E-01
     y             1    2.590194E-01    1.778280E-01
     y             1    1.491531E-01    1.778280E-01
     y             1    3.430229E-01    1.778280E-01
     y             1   -4.159961E-02    1.778280E-01
     y             1    5.498282E-01    1.778280E-01
     y             1    1.263639E-01    1.778280E-01
     y             1    2.280203E-01    1.778280E-01
     y             1   -4.715211E-01    1.778280E-01
     y             1    3.668715E-01    1.778280E-01
     y             1   -6.205830E-02    1.778280E-01
     y             1    5.530377E-01    1.778280E-01
     y             1    5.737728E-01    1.778280E-01
     y             1    5.764142E-01    1.778280E-01
     y             1    1.645510E-01    1.778280E-01
     y             1    9.740996E-01    1.778280E-01
     y             1    4.131169E-01    1.778280E-01
     y             1    4.466276E-01    1.778280E-01
     y             1    3.437218E-01    1.778280E-01
     y             1    4.062059E-01    1.778280E-01
     y             1    5.189243E-01    1.778280E-01
     y             1    5.083175E-01    1.778280E-01
     y             1   -2.892222E-03    1.778280E-01
     y             1    3.173541E-01    1.778280E-01
     y             1    3.129436E-01    1.778280E-01
     y             1    3.260068E-01    1.778280E-01
     y             1   -3.931999E-01    1.778280E-01
     y             1   -4.605435E-01    1.778280E-01
     y             1   -4.646934E-01    1.778280E-01
     y             1   -1.953397E-01    1.778280E-01
     y             1    7.795353E-03    1.778280E-01
     y             1   -8.732568E-01    1.778280E-01
     y             1    1.955765E-01    1.778280E-01
     y             1   -1.122536E+00    1.778280E-01
     y             1   -5.058709E-01    1.778280E-01
     y             1    2.673997E-01    1.778280E-01
     y             1    2.972771E-01    1.778280E-01
     y             1    6.962344E-01    1.778280E-01
     y             1    2.374102E-01    1.778280E-01
     y             1    2.639950E-03    1.778280E-01
     y             1    5.353441E-01    1.778280E-01
     y             1    1.301083E-01    1.778280E-01
     y             1   -2.036730E-01    1.778280E-01
     y             1    1.603924E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    7.087731E-01    1.778280E-01
     y             1   -8.416195E-03    1.778280E-01
     y             1    8.743791E-01    1.778280E-01
     y             1    3.507829E-01    1.778280E-01
     y             1    7.007336E-01    1.778280E-01
     y             1   -2.840192E-01    1.778280E-01
     y             1   -9.438073E-01    1.778280E-01
     y             1   -2.236862E-01    1.778280E-01
     y             1    9.706333E-01    1.778280E-01
     y             1    9.217283E-01    1.778280E-01
     y             1   -1.291824E+00    1.778280E-01
     y             1   -4.429832E-01    1.778280E-01
     y             1    2.139056E-01    1.778280E-01
     y             1    5.926227E-01    1.778280E-01
     y             1    5.072080E-01    1.778280E-01
     y             1    4.424795E-01    1.778280E-01
     y             1   -2.267184E-01    1.778280E-01
     y             1    2.398892E-01    1.778280E-01
     y             1   -7.486011E-02    1.778280E-01
     y             1    1.684488E-01    1.778280E-01
     y             1    8.461540E-01    1.778280E-01
     y             1   -2.709355E-01    1.778280E-01
     y             1    5.242990E-01    1.778280E-01
     y             1   -1.896454E-01    1.778280E-01
     y             1    4.890402E-01    1.778280E-01
     y             1    7.459789E-01    1.778280E-01
     y             1    1.404340E-01    1.778280E-01
     y             1    2.475911E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    3.141310E-02    1.778280E-01
     y             1    5.004435E-01    1.778280E-01
     y             1   -9.977072E-01    1.778280E-01
     y             1   -3.375018E-01    1.778280E-01
     y             1    4.349911E-01    1.778280E-01
     y             1    1.003100E-01    1.778280E-01
     y             1   -4.519991E-02    1.778280E-01
     y             1    1.784498E-01    1.778280E-01
     y             1    8.397468E-02    1.778280E-01
     y             1   -4.675443E-01    1.778280E-01
     y             1    2.347685E-01    1.778280E-01
     y             1   -3.978241E-02    1.778280E-01
     y             1   -6.487672E-01    1.778280E-01
     y             1    8.547982E-01    1.778280E-01
     y             1    3.006821E-01    1.778280E-01
     y             1   -5.989942E-02    1.778280E-01
     y             1    3.158726E-01    1.778280E-01
     y             1    7.942309E-01    1.778280E-01
     y             1    1.587253E-01    1.778280E-01
     y             1    7.559749E-03    1.778280E-01
     y             1   -8.392672E-01    1.778280E-01
     y             1    2.331536E-01    1.778280E-01
     y             1    5.321307E-03    1.778280E-01
     y             1   -5.682619E-02    1.778280E-01
     y             1    6.143680E-01    1.778280E-01
     y             1   -9.379575E-02    1.778280E-01
     y             1    4.621868E-01    1.778280E-01
     y             1   -4.236750E-01    1.778280E-01
     y             1    3.481586E-01    1.778280E-01
     y             1    1.204439E-01    1.778280E-01
     y             1   -1.573132E-01    1.778280E-01
     y             1   -9.748507E-02    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    7.881466E-01    1.778280E-01
     y             1    3.057167E-01    1.778280E-01
     y             1   -2.380767E-01    1.778280E-01
     y             1    4.113899E-01    1.778280E-01
     y             1    8.881926E-03    1.778280E-01
     y             1    1.589839E-01    1.778280E-01
     y             1    2.123694E-01    1.778280E-01
     y             1    5.688378E-01    1.778280E-01
     y             1    7.186158E-01    1.778280E-01
     y             1   -2.379860E-01    1.778280E-01
     y             1    2.829033E-01    1.778280E-01
     y             1    5.034092E-01    1.778280E-01
     y             1   -5.164703E-02    1.778280E-01
     y             1    6.223031E-03    1.778280E-01
     y             1    8.348030E-01    1.778280E-01
     y             1    4.061805E-02    1.778280E-01
     y             1    1.648913E-01    1.778280E-01
     y             1   -3.038637E-01    1.778280E-01
     y             1   -7.225897E-02    1.778280E-01
     y             1   -6.574062E-01    1.778280E-01
     y             1    3.616409E-01    1.778280E-01
     y             1    3.116876E-01    1.778280E-01
     y             1    2.608480E-01    1.778280E-01
     y             1    4.701826E-01    1.778280E-01
     y             1    3.405014E-01    1.778280E-01
     y             1    4.316936E-01    1.778280E-01
     y             1    9.154323E-02    1.778280E-01
     y             1    1.293431E-01    1.778280E-01
     y             1    3.056420E-01    1.778280E-01
     y             1    3.696378E-01    1.778280E-01
     y             1   -5.532500E-01    1.778280E-01
     y             1    2.173729E-01    1.778280E-01
     y             1   -2.478599E-01    1.778280E-01
     y             1    7.550518E-01    1.778280E-01
     y             1   -2.664279E-02    1.778280E-01
     y             1   -2.195851E-01    1.778280E-01
     y             1    2.327712E-02    1.778280E-01
     y             1   -1.270835E-01    1.778280E-01
     y             1   -5.660190E-01    1.778280E-01
     y             1    8.406026E-02    1.778280E-01
     y             1   -1.252588E-01    1.778280E-01
     y             1    3.568419E-01    1.778280E-01
     y             1    6.487006E-01    1.778280E-01
     y             1    5.337501E-01    1.778280E-01
     y             1   -7.821949E-02    1.778280E-01
     y             1    2.220121E-03    1.778280E-01
     n             1              NA    1.778280E-01
     y             1   -1.830711E-01    1.778280E-01
     y             1    1.550028E-01    1.778280E-01
     y             1    2.509818E-01    1.778280E-01
     y             1   -1.264969E-01    1.778280E-01
     y             1    3.068733E-01    1.778280E-01
     y             1   -2.406931E-01    1.778280E-01
     y             1    1.602263E-01    1.778280E-01
     y             1    7.525759E-01    1.778280E-01
     y             1    2.650839E-01    1.778280E-01
     y             1    2.128500E-01    1.778280E-01
     y             1    5.779668E-01    1.778280E-01
     y             1    3.635034E-01    1.778280E-01
     y             1    5.401387E-01    1.778280E-01
     y             1    8.743555E-01    1.778280E-01
     y             1    1.787097E-01    1.778280E-01
     y             1   -1.233964E-01    1.778280E-01
     y             1    2.391447E-01    1.778280E-01
     y             1    2.404522E-01    1.778280E-01
     y             1    8.660114E-01    1.778280E-01
     y             1    5.558423E-01    1.778280E-01
     y             1    3.096534E-01    1.778280E-01
     y             1    5.050487E-01    1.778280E-01
     y             1   -3.153000E-01    1.778280E-01
     y             1    2.516397E-01    1.778280E-01
     y             1    2.804819E-01    1.778280E-01
     y             1    1.538444E-01    1.778280E-01
     y             1   -2.347186E-01    1.778280E-01
     y             1    5.444240E-01    1.778280E-01
     y             1   -1.346356E-01    1.778280E-01
     y             1    3.066775E-01    1.778280E-01
     y             1    4.757473E-01    1.778280E-01
     y             1    1.728787E-01    1.778280E-01
     y             1    1.379349E-01    1.778280E-01
     y             1    4.000470E-01    1.778280E-01
     y             1    1.656150E-01    1.778280E-01
     y             1    5.261294E-01    1.778280E-01
     y             1    1.904096E-01    1.778280E-01
     y             1    3.463973E-02    1.778280E-01
     y             1   -3.000544E-01    1.778280E-01
     y             1    1.498761E-01    1.778280E-01
     y             1    2.366049E-01    1.778280E-01
     y             1    8.913353E-01    1.778280E-01
     y             1    9.711609E-02    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    4.326377E-01    1.778280E-01
     y             1   -2.401781E-01    1.778280E-01
     y             1   -9.808155E-02    1.778280E-01
     y             1    7.431263E-01    1.778280E-01
     y             1    5.111484E-01    1.778280E-01
     y             1    1.029725E+00    1.778280E-01
     y             1   -1.113467E+00    1.778280E-01
     y             1    6.205232E-01    1.778280E-01
     y             1    5.220728E-01    1.778280E-01
     y             1   -3.034701E-01    1.778280E-01
     y             1    7.549735E-01    1.778280E-01
     y             1   -4.646753E-02    1.778280E-01
     y             1   -1.993178E-01    1.778280E-01
     y             1    2.995008E-02    1.778280E-01
     y             1    1.247461E-01    1.778280E-01
     y             1    1.527076E-01    1.778280E-01
     y             1   -5.308375E-02    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    2.873880E-01    1.778280E-01
     y             1    7.824719E-02    1.778280E-01
     y             1   -3.546815E-03    1.778280E-01
     y             1    5.447281E-01    1.778280E-01
     y             1    6.974100E-01    1.778280E-01
     y             1    3.619622E-01    1.778280E-01
     y             1   -3.725873E-01    1.778280E-01
     y             1   -1.084236E-01    1.778280E-01
     y             1    3.745620E-02    1.778280E-01
     y             1   -2.555843E-01    1.778280E-01
     y             1    4.598418E-01    1.778280E-01
     y             1    2.895172E-01    1.778280E-01
     y             1   -6.953235E-01    1.778280E-01
     y             1    6.480080E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    9.558032E-01    1.778280E-01
     y             1    3.451155E-01    1.778280E-01
     y             1   -4.337555E-02    1.778280E-01
     y             1    5.287535E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    2.877337E-01    1.778280E-01
     y             1    3.188800E-01    1.778280E-01
     y             1    3.747918E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    5.659090E-01    1.778280E-01
     y             1   -3.484642E-01    1.778280E-01
     y             1    2.057933E-01    1.778280E-01
     y             1    2.653571E-01    1.778280E-01
     y             1   -1.471606E-01    1.778280E-01
     y             1   -3.884093E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    3.555027E-01    1.778280E-01
     n             1              NA    1.778280E-01
     y             1    1.313355E-01    1.778280E-01
     y             1   -4.724583E-01    1.778280E-01
     y             1    2.810080E-01    1.778280E-01
     y             1    9.683585E-02    1.778280E-01
     y             1   -4.254032E-01    1.778280E-01
     y             1    7.720343E-01    1.778280E-01
     y             1    3.501494E-02    1.778280E-01
     y             1    7.294421E-02    1.778280E-01
     y             1   -1.538631E-01    1.778280E-01
     y             1    4.741144E-02    1.778280E-01
     y             1    1.000620E-01    1.778280E-01
     y             1   -2.914868E-01    1.778280E-01
     y             1   -9.437158E-02    1.778280E-01
     y             1    2.799303E-02    1.778280E-01
     y             1    5.527401E-01    1.778280E-01
     y             1    1.908917E-01    1.778280E-01
     y             1    1.750626E-01    1.778280E-01
     y             1    3.565809E-01    1.778280E-01
     y             1    6.283537E-02    1.778280E-01
     y             1    6.018592E-01    1.778280E-01
     y             1   -2.841286E-01    1.778280E-01
     y             1    4.245728E-02    1.778280E-01
     y             1   -1.227636E-02    1.778280E-01
     y             1    5.976392E-02    1.778280E-01
     y             1    1.403170E-01    1.778280E-01
     y             1   -3.690599E-01    1.778280E-01
     y             1    3.925585E-01    1.778280E-01
     y             1    5.473603E-01    1.778280E-01
     y             1    2.424198E-01    1.778280E-01
     y             1    5.940381E-01    1.778280E-01
     y             1    2.874510E-01    1.778280E-01
     y             1   -3.760847E-01    1.778280E-01
